product_id,price,stock,product_name,urlpicture,barcode,description
36,15900,,https://biketrade97.hu/kepek/nagy/15900.jpg,15900,,raktáron,17990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
37,15910,,https://biketrade97.hu/kepek/nagy/15910.jpg,15910,,"nincs raktáron",19990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
38,15922,,https://biketrade97.hu/kepek/nagy/15922.jpg,15922,,raktáron,11490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
39,15924,,https://biketrade97.hu/kepek/nagy/15924.jpg,15924,,raktáron,14490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
40,15925,,https://biketrade97.hu/kepek/nagy/15925.jpg,15925,,raktáron,15490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
41,15926,,https://biketrade97.hu/kepek/nagy/15926.jpg,15926,,raktáron,19990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
42,15927,,https://biketrade97.hu/kepek/nagy/15927.jpg,15927,,raktáron,19990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
43,15930,,https://biketrade97.hu/kepek/nagy/15930.jpg,15930,,raktáron,19990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
44,16042,,https://biketrade97.hu/kepek/nagy/16042.jpg,16042,,raktáron,1690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
45,16080,,https://biketrade97.hu/kepek/nagy/16080.jpg,16080,,raktáron,198,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
46,16091,,https://biketrade97.hu/kepek/nagy/16091.jpg,16091,,"nincs raktáron",1990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
47,16111,,https://biketrade97.hu/kepek/nagy/16111.jpg,16111,,"nincs raktáron",2190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
48,16142,,https://biketrade97.hu/kepek/nagy/16142.jpg,16142,,raktáron,2390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
49,16150,,https://biketrade97.hu/kepek/nagy/16150.jpg,16150,,raktáron,3890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
50,16152,,https://biketrade97.hu/kepek/nagy/16152.jpg,16152,,raktáron,4290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
51,16160,,https://biketrade97.hu/kepek/nagy/16160.jpg,16160,,raktáron,4090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
52,16320,,https://biketrade97.hu/kepek/nagy/16320.jpg,16320,,"nincs raktáron",2690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
53,16322,,https://biketrade97.hu/kepek/nagy/16322.jpg,16322,,"nincs raktáron",5290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
54,16331,,https://biketrade97.hu/kepek/nagy/16331.jpg,16331,,"nincs raktáron",2290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
55,16386,,https://biketrade97.hu/kepek/nagy/16386.jpg,16386,,raktáron,2790,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
56,16387,,https://biketrade97.hu/kepek/nagy/16387.jpg,16387,,"nincs raktáron",2390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
57,16420,,https://biketrade97.hu/kepek/nagy/16420.jpg,16420,,raktáron,3590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
58,16422,,https://biketrade97.hu/kepek/nagy/16422.jpg,16422,,"nincs raktáron",1990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
59,16452,,https://biketrade97.hu/kepek/nagy/16452.jpg,16452,,raktáron,6490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
60,16821,,https://biketrade97.hu/kepek/nagy/16821.jpg,16821,,raktáron,2490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
61,16842,,https://biketrade97.hu/kepek/nagy/16842.jpg,16842,,"nincs raktáron",2790,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
62,16843,,https://biketrade97.hu/kepek/nagy/16843.jpg,16843,,"nincs raktáron",6090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
63,16850,,https://biketrade97.hu/kepek/nagy/16850.jpg,16850,,raktáron,3990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
64,16861,,https://biketrade97.hu/kepek/nagy/16861.jpg,16861,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
65,16863,,https://biketrade97.hu/kepek/nagy/16863.jpg,16863,,raktáron,4590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
66,16890,,https://biketrade97.hu/kepek/nagy/16890.jpg,16890,,"nincs raktáron",2890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
67,16920,,https://biketrade97.hu/kepek/nagy/16920.jpg,16920,,"nincs raktáron",3190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
68,16926,,https://biketrade97.hu/kepek/nagy/16926.jpg,16926,,raktáron,2690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
69,16980,,https://biketrade97.hu/kepek/nagy/16980.jpg,16980,,"nincs raktáron",3990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
70,16982,,https://biketrade97.hu/kepek/nagy/16982.jpg,16982,,"nincs raktáron",5190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
71,16996,,https://biketrade97.hu/kepek/nagy/16996.jpg,16996,,"nincs raktáron",2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
72,16997,,https://biketrade97.hu/kepek/nagy/16997.jpg,16997,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
73,17000,,https://biketrade97.hu/kepek/nagy/17000.jpg,17000,,"nincs raktáron",6490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
74,17005,,https://biketrade97.hu/kepek/nagy/17005.jpg,17005,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
75,17010,,https://biketrade97.hu/kepek/nagy/17010.jpg,17010,,"nincs raktáron",3990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
76,17011,,https://biketrade97.hu/kepek/nagy/17011.jpg,17011,,"nincs raktáron",5890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
77,17060,,https://biketrade97.hu/kepek/nagy/17060.jpg,17060,,"nincs raktáron",4190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
78,17062,,https://biketrade97.hu/kepek/nagy/17062.jpg,17062,,"nincs raktáron",5990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
79,17190,,https://biketrade97.hu/kepek/nagy/17190.jpg,17190,,raktáron,4690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
80,17209,,https://biketrade97.hu/kepek/nagy/17209.jpg,17209,,"nincs raktáron",3190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
81,17210,,https://biketrade97.hu/kepek/nagy/17210.jpg,17210,,raktáron,3290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
82,17212,,https://biketrade97.hu/kepek/nagy/17212.jpg,17212,,raktáron,3590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
83,17215,,https://biketrade97.hu/kepek/nagy/17215.jpg,17215,,"nincs raktáron",3390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
84,17216,,https://biketrade97.hu/kepek/nagy/17216.jpg,17216,,"nincs raktáron",4990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
85,17220,,https://biketrade97.hu/kepek/nagy/17220.jpg,17220,,raktáron,3590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
86,17333,,https://biketrade97.hu/kepek/nagy/17333.jpg,17333,,raktáron,4290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
87,17335,,https://biketrade97.hu/kepek/nagy/17335.jpg,17335,,"nincs raktáron",2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
88,17340,,https://biketrade97.hu/kepek/nagy/17340.jpg,17340,,raktáron,5890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
89,17490,,https://biketrade97.hu/kepek/nagy/17490.jpg,17490,,"nincs raktáron",2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
90,17493,,https://biketrade97.hu/kepek/nagy/17493.jpg,17493,,"nincs raktáron",2090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
91,17590,,https://biketrade97.hu/kepek/nagy/17590.jpg,17590,,raktáron,6190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
92,17602,,https://biketrade97.hu/kepek/nagy/17602.jpg,17602,,raktáron,3890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
93,17610,,https://biketrade97.hu/kepek/nagy/17610.jpg,17610,,raktáron,7190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
94,17620,,https://biketrade97.hu/kepek/nagy/17620.jpg,17620,,raktáron,12990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
95,17650,,https://biketrade97.hu/kepek/nagy/17650.jpg,17650,,raktáron,9890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
96,17660,,https://biketrade97.hu/kepek/nagy/17660.jpg,17660,,raktáron,6390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
97,17662,,https://biketrade97.hu/kepek/nagy/17662.jpg,17662,,raktáron,8590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
98,17663,,https://biketrade97.hu/kepek/nagy/17663.jpg,17663,,raktáron,9990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
99,17790,,https://biketrade97.hu/kepek/nagy/17790.jpg,17790,,"nincs raktáron",4190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
100,17791,,https://biketrade97.hu/kepek/nagy/17791.jpg,17791,,"nincs raktáron",3890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
101,17796,,https://biketrade97.hu/kepek/nagy/17796.jpg,17796,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
102,17906,,https://biketrade97.hu/kepek/nagy/17906.jpg,17906,,raktáron,3490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
103,17909,,https://biketrade97.hu/kepek/nagy/17909.jpg,17909,,"nincs raktáron",4690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
104,17910,,https://biketrade97.hu/kepek/nagy/17910.jpg,17910,,"nincs raktáron",3690,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
105,17912,,https://biketrade97.hu/kepek/nagy/17912.jpg,17912,,"nincs raktáron",2290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
106,17920,,https://biketrade97.hu/kepek/nagy/17920.jpg,17920,,raktáron,5890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
107,17922,,https://biketrade97.hu/kepek/nagy/17922.jpg,17922,,raktáron,3990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
108,17924,,https://biketrade97.hu/kepek/nagy/17924.jpg,17924,,raktáron,4290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
109,17930,,https://biketrade97.hu/kepek/nagy/17930.jpg,17930,,raktáron,4490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
110,17940,,https://biketrade97.hu/kepek/nagy/17940.jpg,17940,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
111,17948,,https://biketrade97.hu/kepek/nagy/17948.jpg,17948,,raktáron,3490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
112,17949,,https://biketrade97.hu/kepek/nagy/17949.jpg,17949,,raktáron,6390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
113,17951,,https://biketrade97.hu/kepek/nagy/17951.jpg,17951,,raktáron,3190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
114,17952,,https://biketrade97.hu/kepek/nagy/17952.jpg,17952,,raktáron,5990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
115,17955,,https://biketrade97.hu/kepek/nagy/17955.jpg,17955,,raktáron,2790,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
116,17956,,https://biketrade97.hu/kepek/nagy/17956.jpg,17956,,raktáron,3090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
117,17957,,https://biketrade97.hu/kepek/nagy/17957.jpg,17957,,raktáron,5290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
118,17962,,https://biketrade97.hu/kepek/nagy/17962.jpg,17962,,"nincs raktáron",3290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
119,17964,,https://biketrade97.hu/kepek/nagy/17964.jpg,17964,,"nincs raktáron",2190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
120,17968,,https://biketrade97.hu/kepek/nagy/17968.jpg,17968,,raktáron,5490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
121,17969,,https://biketrade97.hu/kepek/nagy/17969.jpg,17969,,"nincs raktáron",5590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
122,17971,,https://biketrade97.hu/kepek/nagy/17971.jpg,17971,,raktáron,2990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
123,17973,,https://biketrade97.hu/kepek/nagy/17973.jpg,17973,,raktáron,6790,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
124,17974,,https://biketrade97.hu/kepek/nagy/17974.jpg,17974,,raktáron,3790,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
125,17975,,https://biketrade97.hu/kepek/nagy/17975.jpg,17975,,raktáron,4990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
126,17976,,https://biketrade97.hu/kepek/nagy/17976.jpg,17976,,raktáron,5890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
127,17977,,https://biketrade97.hu/kepek/nagy/17977.jpg,17977,,raktáron,10990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
128,17978,,https://biketrade97.hu/kepek/nagy/17978.jpg,17978,,raktáron,8590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
129,17979,,https://biketrade97.hu/kepek/nagy/17979.jpg,17979,,raktáron,7890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
130,17981,,https://biketrade97.hu/kepek/nagy/17981.jpg,17981,,"nincs raktáron",5990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
131,17982,,https://biketrade97.hu/kepek/nagy/17982.jpg,17982,,"nincs raktáron",3890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
132,17986,,https://biketrade97.hu/kepek/nagy/17986.jpg,17986,,raktáron,3490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
133,17987,,https://biketrade97.hu/kepek/nagy/17987.jpg,17987,,raktáron,6890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
134,17988,,https://biketrade97.hu/kepek/nagy/17988.jpg,17988,,raktáron,6490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
135,17989,,https://biketrade97.hu/kepek/nagy/17989.jpg,17989,,raktáron,6290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
136,17990,,https://biketrade97.hu/kepek/nagy/17990.jpg,17990,,raktáron,6890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
137,17991,,https://biketrade97.hu/kepek/nagy/17991.jpg,17991,,raktáron,6490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
138,17993,,https://biketrade97.hu/kepek/nagy/17993.jpg,17993,,raktáron,7990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
139,17994,,https://biketrade97.hu/kepek/nagy/17994.jpg,17994,,raktáron,5290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
140,17996,,https://biketrade97.hu/kepek/nagy/17996.jpg,17996,,raktáron,9590,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
141,18030,,https://biketrade97.hu/kepek/nagy/18030.jpg,18030,,raktáron,1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
142,18031,,https://biketrade97.hu/kepek/nagy/18031.jpg,18031,,"nincs raktáron",890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
143,18034,,https://biketrade97.hu/kepek/nagy/18034.jpg,18034,,"nincs raktáron",890,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
144,18050,,https://biketrade97.hu/kepek/nagy/18050.jpg,18050,,raktáron,990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
145,18060,,https://biketrade97.hu/kepek/nagy/18060.jpg,18060,,"nincs raktáron",1390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
146,18100,,https://biketrade97.hu/kepek/nagy/18100.jpg,18100,,"nincs raktáron",990,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
147,18105,,https://biketrade97.hu/kepek/nagy/18105.jpg,18105,,"nincs raktáron",1000,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
148,18110,,https://biketrade97.hu/kepek/nagy/18110.jpg,18110,,"nincs raktáron",1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
149,18160,,https://biketrade97.hu/kepek/nagy/18160.jpg,18160,,raktáron,1090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
150,18161,,https://biketrade97.hu/kepek/nagy/18161.jpg,18161,,"nincs raktáron",1090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
151,18320,,https://biketrade97.hu/kepek/nagy/18320.jpg,18320,,raktáron,1253,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
152,18381,,https://biketrade97.hu/kepek/nagy/18381.jpg,18381,,"nincs raktáron",1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
153,18400,,https://biketrade97.hu/kepek/nagy/18400.jpg,18400,,raktáron,1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
154,18410,,https://biketrade97.hu/kepek/nagy/18410.jpg,18410,,"nincs raktáron",1090,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
155,18510,,https://biketrade97.hu/kepek/nagy/18510.jpg,18510,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
156,18560,,https://biketrade97.hu/kepek/nagy/18560.jpg,18560,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
157,18600,,https://biketrade97.hu/kepek/nagy/18600.jpg,18600,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
158,18603,,https://biketrade97.hu/kepek/nagy/18603.jpg,18603,,raktáron,1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
159,18604,,https://biketrade97.hu/kepek/nagy/18604.jpg,18604,,"nincs raktáron",1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
160,19231,,https://biketrade97.hu/kepek/nagy/19231.jpg,19231,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
161,19232,,https://biketrade97.hu/kepek/nagy/19232.jpg,19232,,"nincs raktáron",1390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
162,19239,,https://biketrade97.hu/kepek/nagy/19239.jpg,19239,,"nincs raktáron",1490,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
163,19240,,https://biketrade97.hu/kepek/nagy/19240.jpg,19240,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
164,19242,,https://biketrade97.hu/kepek/nagy/19242.jpg,19242,,raktáron,1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
165,19243,,https://biketrade97.hu/kepek/nagy/19243.jpg,19243,,raktáron,1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
166,19244,,https://biketrade97.hu/kepek/nagy/19244.jpg,19244,,raktáron,1390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
167,19420,,https://biketrade97.hu/kepek/nagy/19420.jpg,19420,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
168,19422,,https://biketrade97.hu/kepek/nagy/19422.jpg,19422,,raktáron,1190,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
169,19510,,https://biketrade97.hu/kepek/nagy/19510.jpg,19510,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
170,19511,,https://biketrade97.hu/kepek/nagy/19511.jpg,19511,,"nincs raktáron",750,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
171,19512,,https://biketrade97.hu/kepek/nagy/19512.jpg,19512,,"nincs raktáron",1290,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
172,19516,,https://biketrade97.hu/kepek/nagy/19516.jpg,19516,,"nincs raktáron",1390,2024-07-24T13:51:20.000000Z,2024-07-24T14:08:44.000000Z
